,time,X_value,Y_value,Z_value
587,11.1721,8.65051,-11.43506,-0.48125
588,11.1792,8.78459,-11.77983,-0.53632
589,11.1792,8.78459,-11.77983,-0.53632
590,11.1792,8.72234,-11.83251,-0.48843
591,11.1823,8.61221,-11.8756,-0.43336
592,11.1823,8.3201,-11.89476,-0.3328
593,11.1866,7.99927,-11.7942,-0.16999
594,11.187,7.83167,-11.71998,-0.05986
595,11.1878,7.46774,-11.51886,0.17239
596,11.1899,7.16846,-11.2507,0.40703
597,11.1919,7.03677,-11.10465,0.5028
598,11.197,6.79256,-10.36721,0.81645
599,11.1992,6.79256,-10.36721,0.81645
600,11.1992,6.80453,-10.16609,0.86673
601,11.2004,6.87157,-9.76864,0.86673
602,11.2019,6.93861,-9.59865,0.84278
603,11.2058,7.07987,-9.31373,0.69195
604,11.2079,7.29775,-9.10303,0.43815
605,11.2103,7.43901,-9.01444,0.30168
606,11.2179,7.6545,-8.88755,0.03113
607,11.2179,7.77421,-8.87318,-0.22746
608,11.2186,7.9035,-8.93543,-0.56026
609,11.2186,7.92505,-8.93543,-0.56026
610,11.2186,7.92505,-8.99768,-0.64885
611,11.2208,7.92026,-9.1581,-0.84278
612,11.2261,7.96096,-9.35204,-0.97686
613,11.2261,7.95139,-9.47175,-0.98165
614,11.2285,7.89632,-9.73033,-0.89306
615,11.2286,7.88674,-9.93385,-0.56984
616,11.2312,7.82449,-10.01525,-0.31365
617,11.233,7.60422,-10.14933,0.27774
618,11.2415,7.21874,-10.27862,1.1277
619,11.2416,7.06551,-10.26426,1.37192
620,11.2417,6.91467,-10.22355,1.58022
621,11.2417,6.75425,-10.15651,1.74543
622,11.2431,6.33046,-9.96497,1.93457
623,11.2444,5.82288,-9.77822,1.93218
624,11.2506,5.56908,-9.68724,1.86514
625,11.2507,5.0615,-9.54597,1.64966
626,11.2507,4.83883,-9.48851,1.51318
627,11.2526,4.38871,-9.39992,1.20193
628,11.26,3.47649,-9.285,0.69673
629,11.26,3.47649,-9.285,0.69673
630,11.2608,3.261,-9.26824,0.62969
631,11.262,2.82285,-9.24908,0.52195
632,11.2628,2.60497,-9.2419,0.50519
633,11.2642,2.15485,-9.22275,0.54111
634,11.267,1.72867,-9.20599,0.61293
635,11.269,1.51797,-9.14852,0.65124
636,11.2706,1.12291,-9.115,0.65603
637,11.2724,0.94334,-9.12219,0.5842
638,11.2783,0.35675,-9.22993,-0.27295
639,11.2783,0.35675,-9.22993,-0.27295
640,11.2783,0.26098,-9.285,-0.61772
641,11.281,0.10056,-9.48612,-1.38629
642,11.2843,-0.00718,-9.72315,-2.22428
643,11.2854,-0.04549,-9.85723,-2.66962
644,11.2871,-0.05986,-10.21158,-3.57705
645,11.2879,-0.03831,-10.44383,-4.03196
646,11.2907,0.04549,-11.04,-4.80531
647,11.2919,0.23943,-11.77504,-5.2291
648,11.2973,0.43815,-13.24752,-5.1453
649,11.2973,0.42139,-13.80778,-4.91305
650,11.2983,0.35914,-14.36565,-4.56109
651,11.2997,0.25619,-14.92591,-4.11097
652,11.3018,-0.07662,-16.04882,-2.9258
653,11.304,-0.27534,-16.58514,-2.25062
654,11.3061,-0.77575,-17.57637,-0.84518
655,11.3079,-1.35516,-18.44789,0.52435
656,11.3099,-1.65684,-18.83576,1.13489
657,11.3118,-2.2147,-19.50616,2.1764
658,11.3172,-3.02876,-20.55246,3.5148
659,11.3172,-3.02876,-20.55246,3.5148
660,11.3197,-3.1772,-20.76794,3.63451
661,11.3202,-3.40945,-20.95469,3.69676
662,11.3238,-3.50282,-21.23243,3.77577
663,11.3252,-3.6393,-21.34496,3.69676
664,11.329,-3.70634,-21.34735,3.64648
665,11.3325,-3.80211,-21.31384,3.63451
666,11.3326,-3.96971,-21.34496,3.72549
667,11.3326,-4.05351,-21.35693,3.78535
668,11.3376,-4.22589,-21.33538,3.91225
669,11.3376,-4.22589,-21.33538,3.91225
670,11.3402,-4.24265,-21.30905,3.94816
671,11.341,-4.21632,-21.20609,3.929
672,11.3423,-4.21153,-21.15102,3.90746
673,11.3513,-4.17322,-20.95469,3.80211
674,11.3513,-4.12294,-20.77033,3.67521
675,11.3513,-4.11576,-20.69132,3.58902
676,11.3513,-4.13491,-20.48063,3.42381
677,11.3522,-4.19477,-20.25796,3.261
678,11.3591,-4.17322,-19.71685,2.93059
679,11.3591,-4.1397,-19.48461,2.77496
680,11.3591,-4.1397,-19.48461,2.77496
681,11.3603,-4.0559,-19.05364,2.36315
682,11.3626,-3.99126,-18.68731,1.8412
683,11.3639,-3.98647,-18.50535,1.58501
684,11.366,-4.04872,-18.06001,1.13728
685,11.3687,-4.11336,-17.43032,0.77814
686,11.37,-4.14449,-17.07118,0.59617
687,11.3733,-4.13491,-16.40557,0.10295
688,11.3773,-3.77817,-15.50532,-0.8787
689,11.3773,-3.77817,-15.22759,-1.20671
690,11.3781,-3.64169,-14.93788,-1.50839
691,11.38,-3.44057,-14.59789,-1.80768
692,11.382,-2.93299,-13.87482,-2.27217
693,11.384,-2.40385,-13.13739,-2.54751
694,11.3859,-2.06147,-12.7567,-2.68398
695,11.388,-1.31446,-12.08151,-2.99763
696,11.391,-0.54111,-11.78223,-3.3041
697,11.392,-0.16999,-11.22675,-3.41663
698,11.3971,0.95053,-10.42707,-3.62493
699,11.3971,0.95053,-10.42707,-3.62493
700,11.3979,1.17798,-10.26426,-3.65845
701,11.3999,1.59698,-9.90512,-3.69197
702,11.4017,1.87472,-9.67766,-3.65845
703,11.4044,2.57385,-9.18204,-3.5555
704,11.4063,3.21072,-8.75586,-3.3041
705,11.4081,3.51001,-8.56193,-3.18439
706,11.4101,4.0128,-8.26504,-2.95214
707,11.412,4.23308,-8.12377,-2.85876
708,11.4172,5.08065,-7.7359,-2.66722
709,11.4172,5.08065,-7.7359,-2.66722
710,11.418,5.23149,-7.67604,-2.65525
711,11.4199,5.42543,-7.59943,-2.66722
712,11.4218,5.49007,-7.4869,-2.68877
713,11.4238,5.47331,-7.44141,-2.69116
714,11.426,5.30811,-7.46774,-2.68877
715,11.4282,5.14769,-7.50845,-2.6768
716,11.4296,4.86756,-7.52042,-2.61215
717,11.432,4.67123,-7.44141,-2.46371
718,11.437,4.82686,-7.01283,-2.18358
719,11.4371,4.92023,-6.81171,-2.06147
720,11.4381,4.98727,-6.62256,-1.91781
721,11.4401,5.04713,-6.43342,-1.81247
722,11.4421,5.31529,-5.97611,-1.5898
723,11.4441,5.67204,-5.77499,-1.44135
724,11.4456,5.84442,-5.44458,-1.15643
725,11.4483,6.024,-5.24107,-0.91461
726,11.45,6.03597,-5.19318,-0.79011
727,11.4542,5.92104,-5.17163,-0.58181
728,11.4576,5.49965,-5.20515,-0.23464
729,11.4577,5.49965,-5.20515,-0.23464
730,11.4583,5.38472,-5.21473,-0.13647
731,11.4597,5.13333,-5.25064,0.06704
732,11.4666,4.9777,-5.28656,0.18915
733,11.4666,4.66405,-5.35599,0.45731
734,11.4668,4.50603,-5.39191,0.58899
735,11.4688,4.21153,-5.4781,0.83321
736,11.4704,3.94816,-5.57387,0.96729
737,11.4722,3.86436,-5.605,1.01278
738,11.4771,3.3879,-5.74387,1.24742
739,11.4771,3.3879,-5.74387,1.24742
740,11.478,3.26579,-5.74387,1.29051
741,11.48,3.04552,-5.73429,1.35755
742,11.4823,2.9258,-5.71753,1.35995
743,11.4838,2.68877,-5.66007,1.32882
744,11.4857,2.44695,-5.59542,1.2953
745,11.4879,2.28893,-5.57148,1.26418
746,11.4899,1.98725,-5.5188,1.19953
747,11.4916,1.69036,-5.46134,1.20911
748,11.4972,1.25699,-5.37275,1.22587
749,11.4972,1.08221,-5.33923,1.24502
750,11.504,0.9194,-5.33923,1.24263
751,11.5041,0.76617,-5.27938,1.24502
752,11.5041,0.46449,-5.20276,1.22108
753,11.5043,0.32323,-5.16445,1.17798
754,11.5062,0.04789,-5.05192,1.0463
755,11.5079,-0.2083,-4.92502,0.89067
756,11.5099,-0.35435,-4.84841,0.82363
757,11.5117,-0.61293,-4.70236,0.72068
758,11.5168,-0.90264,-4.41504,0.60575
759,11.5174,-0.90264,-4.3073,0.59139
760,11.5181,-0.94813,-4.20435,0.55787
761,11.5199,-1.00081,-4.09182,0.50759
762,11.522,-1.13967,-3.83563,0.3759
763,11.5239,-1.22826,-3.58423,0.2514
764,11.5259,-1.27854,-3.46691,0.22746
765,11.5282,-1.34319,-3.22988,0.17957
766,11.5298,-1.39107,-2.98566,0.05746
767,11.5319,-1.39586,-2.86116,0.00239
768,11.5391,-1.44135,-2.41343,-0.14605
769,11.5392,-1.44135,-2.41343,-0.14605
770,11.5393,-1.41741,-2.31766,-0.15563
771,11.5407,-1.34798,-2.10457,-0.12211
772,11.5428,-1.31446,-1.99204,-0.15084
773,11.5442,-1.28812,-1.81965,-0.22985
774,11.5458,-1.2115,-1.62811,-0.30886
775,11.5485,-1.15404,-1.54191,-0.35196
776,11.5504,-1.03193,-1.40544,-0.42858
777,11.5518,-0.97447,-1.35037,-0.45491
778,11.5575,-0.73265,-1.25699,-0.57463
779,11.5576,-0.73265,-1.25699,-0.57463
780,11.5582,-0.68237,-1.25699,-0.5866
781,11.5604,-0.60096,-1.23066,-0.62969
782,11.5618,-0.4621,-1.28573,-0.63927
783,11.5645,-0.38308,-1.33361,-0.70631
784,11.5663,-0.23703,-1.37431,-0.9625
785,11.5683,-0.03113,-1.39347,-1.24981
786,11.5698,0.05746,-1.47727,-1.40065
787,11.5726,0.23464,-1.58022,-1.65684
788,11.5778,0.59139,-1.78613,-2.03513
789,11.5806,0.71589,-1.86514,-2.16442
790,11.5807,0.82842,-1.94176,-2.28893
791,11.5807,0.95532,-2.01598,-2.39667
792,11.582,1.22587,-2.15724,-2.58821
793,11.5841,1.59459,-2.22428,-2.75342
794,11.5858,1.79092,-2.25062,-2.81327
795,11.5884,2.06865,-2.46131,-2.86116
796,11.5901,2.20273,-2.58582,-2.83961
797,11.5925,2.48526,-2.78454,-2.9713
798,11.6033,3.09101,-3.16044,-3.21312
799,11.6033,3.09101,-3.16044,-3.21312
800,11.6034,3.25382,-3.25861,-3.20115
801,11.6034,3.60338,-3.45733,-3.07185
802,11.6034,3.78056,-3.5531,-3.012
803,11.606,4.099,-3.78295,-2.97369
804,11.6061,4.24744,-3.88351,-2.98327
805,11.6117,4.59701,-4.08463,-3.03594
806,11.6119,4.95854,-4.31448,-3.10777
807,11.6126,5.12375,-4.46053,-3.14608
808,11.618,5.73668,-5.13572,-3.3472
809,11.618,5.73668,-5.13572,-3.3472
810,11.6186,5.84682,-5.33923,-3.43818
811,11.6202,5.94259,-5.82288,-3.71591
812,11.6218,5.96653,-6.10061,-3.82605
813,11.6251,5.8971,-6.75425,-4.00802
814,11.6261,5.50204,-7.61619,-4.28815
815,11.6285,5.41824,-8.04955,-4.5563
816,11.6391,5.55951,-8.9091,-5.33205
817,11.6392,5.69359,-9.85962,-6.25863
818,11.6392,5.99766,-11.31295,-7.50126
819,11.6392,6.19638,-11.31295,-7.50126
820,11.6392,6.42144,-12.28024,-7.55633
821,11.6419,6.68242,-12.73994,-7.28578
822,11.6422,7.34803,-13.61864,-6.29694
823,11.6453,7.71914,-14.05439,-5.64331
824,11.6472,8.72474,-14.94746,-4.21632
825,11.6481,9.89793,-15.91953,-3.01439
826,11.6499,10.49171,-16.475,-2.60018
827,11.6519,11.46379,-17.86129,-2.07344
828,11.6578,11.94504,-21.74241,-2.03034
829,11.6583,11.94504,-21.74241,-2.03034
830,11.6592,11.68885,-22.85096,-2.28893
831,11.66,11.36083,-23.92599,-2.70314
832,11.6621,10.70001,-25.75521,-4.03914
833,11.6639,10.1637,-26.87095,-5.61936
834,11.666,9.98173,-27.19417,-6.24187
835,11.6678,9.67048,-27.38572,-6.96495
836,11.6699,9.26824,-26.90686,-7.14452
837,11.6721,8.99529,-26.41125,-7.08705
838,11.6771,8.0711,-22.84856,-6.692
839,11.6771,8.0711,-22.84856,-6.692
840,11.6785,7.79815,-21.68974,-6.64411
841,11.6799,7.26423,-19.15659,-6.5651
842,11.6818,7.0248,-17.82538,-6.52679
843,11.6848,6.42623,-15.13421,-6.47412
844,11.6869,5.69359,-12.45023,-6.25624
845,11.6887,5.2698,-11.1669,-6.04554
846,11.69,4.37195,-8.7415,-5.32726
847,11.6918,3.90506,-7.60182,-4.86996
848,11.697,2.15724,-4.11576,-2.23146
849,11.6973,2.15724,-4.11576,-2.23146
850,11.698,1.67839,-3.42381,-1.84838
851,11.7005,0.35675,-2.57863,-0.93377
852,11.703,-0.92419,-2.32005,0.35675
853,11.705,-1.49642,-2.41103,1.14925
854,11.7065,-2.57863,-2.97369,2.78933
855,11.7083,-3.71352,-4.06787,4.17083
856,11.7101,-4.30969,-4.8077,4.64968
857,11.7128,-5.41106,-6.53398,5.24346
858,11.7196,-7.25944,-10.33369,5.65049
859,11.7196,-7.25944,-10.33369,5.65049
860,11.7196,-7.67126,-11.30816,5.49007
861,11.7243,-8.09265,-12.28502,5.19558
862,11.7243,-8.98571,-14.17411,4.32885
863,11.7251,-9.82371,-15.88841,3.53156
864,11.7262,-10.15651,-16.62584,3.30649
865,11.7288,-10.4965,-17.73439,3.28495
866,11.7306,-10.50608,-18.14142,3.45973
867,11.7325,-10.22595,-18.69689,3.9721
868,11.7378,-9.05754,-19.41517,4.00802
869,11.7379,-9.05754,-19.41517,4.00802
870,11.7398,-8.76065,-19.62348,3.62014
871,11.7413,-8.14532,-20.07121,2.344
872,11.7424,-7.84125,-20.31063,1.51318
873,11.7453,-7.19958,-20.7009,-0.1652
874,11.7468,-6.81889,-20.80625,-0.84278
875,11.7483,-5.87316,-20.81822,-1.79331
876,11.7502,-4.73588,-20.61471,-2.25301
877,11.7521,-4.10858,-20.44711,-2.28653
878,11.7575,-1.26897,-19.14702,-1.06785
879,11.7575,-1.26897,-19.14702,-1.06785
880,11.7583,-0.54111,-18.65619,-0.64645
881,11.7603,0.92658,-17.67454,-0.27055
882,11.7624,2.18597,-16.75274,-0.68955
883,11.7653,2.74384,-16.28825,-1.03193
884,11.767,3.57705,-15.30899,-1.65444
885,11.7683,3.80929,-14.78704,-1.83162
886,11.7703,3.90746,-13.86525,-1.93218
887,11.7727,3.7231,-13.05837,-1.76937
888,11.7784,3.22509,-12.01447,-1.15404
889,11.7785,3.00003,-11.74631,-0.84997
890,11.7791,2.73905,-11.5404,-0.51477
891,11.7804,2.44455,-11.38478,-0.17718
892,11.7824,1.75021,-11.22915,0.46688
893,11.7849,1.45332,-11.17408,0.72307
894,11.7868,1.10615,-10.98014,1.07982
895,11.7893,0.98884,-10.73832,1.24023
896,11.7908,1.00799,-10.5803,1.28094
897,11.7923,1.07264,-10.29059,1.33122
898,11.7988,1.20432,-9.77343,1.36474
899,11.7988,1.20432,-9.77343,1.36474
900,11.7989,1.26657,-9.64893,1.36953
901,11.8013,1.49642,-9.51006,1.32643
902,11.8027,1.65923,-9.23472,1.0894
903,11.8049,1.97049,-9.00726,0.73025
904,11.8071,2.15485,-8.89473,0.53392
905,11.8088,2.45413,-8.71995,0.1652
906,11.8109,2.593,-8.70798,-0.20112
907,11.8125,2.60976,-8.7415,-0.37351
908,11.8182,2.54511,-8.98332,-0.88109
909,11.8182,2.54511,-8.98332,-0.88109
910,11.819,2.47089,-9.10303,-0.94813
911,11.8206,2.2171,-9.38556,-0.99841
912,11.8227,2.09738,-9.53161,-0.99362
913,11.8253,1.89627,-9.77104,-0.95532
914,11.827,1.68318,-9.97694,-0.8787
915,11.8288,1.56825,-10.0799,-0.85476
916,11.8367,1.34558,-10.23074,-0.76377
917,11.8367,1.18517,-10.35284,-0.63688
918,11.8379,1.04151,-10.41749,-0.33759
919,11.8379,1.04151,-10.41749,-0.33759
920,11.8395,1.02714,-10.39834,-0.2107
921,11.8413,1.04869,-10.29059,0.11253
922,11.8422,1.19953,-10.10863,0.4597
923,11.8444,1.26657,-10.02483,0.60575
924,11.8466,1.43896,-9.88357,0.80926
925,11.849,1.59698,-9.7016,0.93856
926,11.8504,1.70712,-9.59146,0.9601
927,11.8528,1.925,-9.39992,0.9601
928,11.8581,2.20273,-9.18444,0.86433
929,11.8581,2.27456,-9.11979,0.80687
930,11.8594,2.33442,-9.06233,0.74462
931,11.86,2.3847,-8.9929,0.69195
932,11.8622,2.53554,-8.80375,0.61293
933,11.8643,2.7199,-8.59066,0.51716
934,11.8662,2.78933,-8.4877,0.48364
935,11.8681,2.86116,-8.30574,0.4621
936,11.8706,2.90904,-8.22912,0.46688
937,11.8725,2.91144,-8.08547,0.43097
938,11.8781,2.93059,-7.77421,0.06704
939,11.8781,2.93059,-7.77421,0.06704
940,11.881,2.90186,-7.72633,-0.07901
941,11.881,2.86355,-7.64492,-0.32562
942,11.8828,2.86595,-7.60182,-0.44294
943,11.8849,2.89947,-7.47253,-0.60336
944,11.8864,2.94256,-7.29536,-0.73025
945,11.8884,2.96411,-7.1948,-0.78053
946,11.89,3.04073,-6.97452,-0.80448
947,11.8921,3.08861,-6.8596,-0.77335
948,11.8973,3.19396,-6.43102,-0.61772
949,11.8979,3.17481,-6.33286,-0.60336
950,11.898,3.17481,-6.33286,-0.60336
951,11.9003,3.04073,-6.20357,-0.57702
952,11.9023,2.82046,-6.11258,-0.55787
953,11.9067,2.68638,-6.0623,-0.56744
954,11.9067,2.37273,-5.98808,-0.54111
955,11.9087,2.21231,-5.92822,-0.51477
956,11.9112,1.90584,-5.79175,-0.41182
957,11.9123,1.49163,-5.70556,-0.22267
958,11.9182,0.81645,-5.56908,0.17957
959,11.9189,0.59857,-5.53796,0.30647
960,11.919,0.40703,-5.51162,0.42379
961,11.9212,0.22267,-5.49725,0.54111
962,11.9222,-0.15323,-5.49486,0.78772
963,11.9259,-0.3352,-5.49486,0.89785
964,11.9272,-0.63927,-5.435,0.99123
965,11.9288,-0.87152,-5.28177,0.93856
966,11.9302,-0.95532,-5.19797,0.87391
967,11.933,-1.04869,-5.02558,0.68955
968,11.9376,-1.41741,-4.94418,0.93377
969,11.9376,-1.41741,-4.94418,0.93377
970,11.9383,-1.47727,-4.96812,1.11573
971,11.941,-1.49882,-4.97051,1.47248
972,11.9425,-1.4222,-4.96094,1.62571
973,11.9471,-1.17319,-4.95375,1.8388
974,11.9471,-1.02714,-4.95136,1.89387
975,11.9485,-0.83081,-4.97291,1.89627
976,11.9505,-0.72786,-5.0591,1.83401
977,11.9524,-0.69913,-5.12375,1.79331
978,11.9589,-0.34956,-5.51401,1.69515
979,11.96,-0.34956,-5.51401,1.69515
980,11.96,-0.23464,-5.65288,1.66402
981,11.96,-0.05746,-5.97372,1.56586
982,11.9622,0.00958,-6.16286,1.51079
983,11.9646,0.11493,-6.5651,1.41023
984,11.9705,0.12211,-6.96973,1.28573
985,11.9706,0.09577,-7.18043,1.2115
986,11.9706,0.08619,-7.57788,1.02954
987,11.9769,0.07901,-7.94181,0.82124
988,11.9776,0.19872,-8.37517,0.64167
989,11.9776,0.23703,-8.49728,0.60096
990,11.979,0.23703,-8.49728,0.60096
991,11.9804,0.30168,-8.70558,0.45731
992,11.9831,0.39506,-8.92825,0.31365
993,11.9862,0.43815,-9.03839,0.26337
994,11.9862,0.54111,-9.25148,0.14845
995,11.9882,0.62251,-9.45499,0.0431
996,11.9904,0.67519,-9.54119,-0.00718
997,11.9931,0.86194,-9.67287,-0.09817
998,11.9981,1.18038,-9.79019,-0.29689
999,11.9988,1.28573,-9.7878,-0.36393
1000,11.9994,1.39347,-9.77343,-0.44773
1001,12.0008,1.49163,-9.76146,-0.54111
1002,12.0026,1.72627,-9.72076,-0.65603
1003,12.0044,2.02316,-9.67766,-0.78293
1004,12.0064,2.16203,-9.64653,-0.86194
1005,12.0085,2.42061,-9.60822,-0.98884
1006,12.0103,2.56427,-9.62977,-1.07264
1007,12.012,2.57624,-9.6609,-1.07982
1008,12.02,2.70792,-9.75906,-1.20193
1009,12.0201,2.70792,-9.75906,-1.20193
1010,12.0201,2.75581,-9.75906,-1.25221
1011,12.0201,2.85398,-9.72554,-1.35277
1012,12.0222,2.9258,-9.69202,-1.40305
1013,12.0241,3.01679,-9.65372,-1.48445
1014,12.0261,3.05509,-9.62738,-1.56825
1015,12.0281,3.06946,-9.58428,-1.62332
1016,12.0306,3.11495,-9.48372,-1.70951
1017,12.0321,3.12453,-9.43584,-1.73824
1018,12.0371,3.22269,-9.25148,-1.82683
1019,12.0374,3.22269,-9.25148,-1.82683
1020,12.0379,3.20593,-9.22514,-1.82444
1021,12.04,3.21791,-9.18923,-1.80049
1022,12.0423,3.22269,-9.18444,-1.76458
1023,12.0441,3.22988,-9.19162,-1.73106
1024,12.0463,3.24424,-9.21556,-1.69515
1025,12.0481,3.24424,-9.23472,-1.6736
1026,12.0506,3.23706,-9.23711,-1.60177
1027,12.0519,3.18199,-9.28021,-1.38629
1028,12.0576,3.0958,-9.25387,-0.71349
1029,12.0576,3.05509,-9.23232,-0.38069
1030,12.0583,2.99524,-9.1988,-0.01437
1031,12.0601,2.94496,-9.16768,0.36393
1032,12.0619,2.92102,-9.10303,1.01757
1033,12.0676,2.97608,-9.06951,1.46769
1034,12.0677,3.02636,-8.99768,1.64247
1035,12.0681,3.1772,-8.98092,1.90824
1036,12.0701,3.2634,-8.98571,1.99204
1037,12.0726,3.50043,-9.0336,2.09978
1038,12.0775,4.2235,-9.27303,2.03034
1039,12.0775,4.2235,-9.27303,2.03034
1040,12.0781,4.44138,-9.39513,1.95852
1041,12.0799,4.92502,-9.65132,1.77655
1042,12.0822,5.17403,-9.79258,1.67839
1043,12.0842,5.67922,-10.12299,1.40544
1044,12.0864,5.92344,-10.30256,1.22347
1045,12.0877,6.39032,-10.66171,0.77575
1046,12.0901,6.80692,-11.04479,0.33999
1047,12.0917,6.96495,-11.21957,0.10774
1048,12.0969,7.32648,-11.72476,-0.60575
1049,12.097,7.32648,-11.72476,-0.60575
1050,12.1044,7.35761,-11.80856,-0.73265
1051,12.1045,7.37437,-11.88997,-0.8787
1052,12.1045,7.36,-11.86363,-0.9194
1053,12.1046,7.31451,-11.69843,-0.90264
1054,12.106,7.28578,-11.49491,-0.77096
1055,12.1086,7.2786,-11.36562,-0.65843
1056,12.1116,7.27381,-11.05916,-0.35675
1057,12.1127,7.34085,-10.7048,0.01676
1058,12.1178,7.6521,-10.10384,0.56265
1059,12.1196,7.80055,-9.90033,0.7111
1060,12.1197,7.96096,-9.7016,0.81645
1061,12.1204,8.11659,-9.4933,0.8787
1062,12.1217,8.43742,-9.08627,0.81645
1063,12.1242,8.60023,-8.90431,0.69673
1064,12.1261,8.93304,-8.56672,0.3328
1065,12.1276,9.27303,-8.29856,-0.06704
1066,12.1298,9.39992,-8.20279,-0.19633
1067,12.132,9.55555,-8.06631,-0.27774
1068,12.1372,9.59625,-8.00646,0.01676
1069,12.1372,9.56513,-8.0304,0.18196
1070,12.1377,9.48851,-8.07828,0.36632
1071,12.1396,9.37119,-8.14293,0.54589
1072,12.1419,9.01923,-8.29377,0.87152
1073,12.1439,8.5715,-8.48052,1.20911
1074,12.1459,8.33926,-8.57629,1.39107
1075,12.1481,7.81012,-8.79896,1.78852
1076,12.1498,7.26662,-9.00726,2.15964
1077,12.1525,6.97931,-9.0767,2.33202
1078,12.1588,5.82288,-9.38077,2.79891
1079,12.1589,5.82288,-9.38077,2.79891
1080,12.1589,5.49965,-9.43344,2.85637
1081,12.1607,4.81489,-9.54358,2.85398
1082,12.1618,4.47011,-9.59865,2.81088
1083,12.164,3.80929,-9.73512,2.61934
1084,12.1669,3.24664,-9.87878,2.36315
1085,12.1686,2.98327,-9.95779,2.2147
1086,12.17,2.53793,-10.15891,1.87232
1087,12.1721,2.1764,-10.26186,1.69754
1088,12.1774,1.86035,-10.63776,1.02475
1089,12.1774,1.86035,-10.63776,1.02475
1090,12.1778,1.78852,-10.72396,0.88349
1091,12.1801,1.68796,-10.93226,0.60575
1092,12.1822,1.58022,-11.19563,0.39506
1093,12.1842,1.55628,-11.34407,0.2921
1094,12.1866,1.53473,-11.71998,0.00958
1095,12.1882,1.44854,-11.92588,-0.50519
1096,12.19,1.37192,-12.39277,-0.88109
1097,12.1922,1.14207,-12.9219,-1.81007
1098,12.1987,0.73504,-13.86285,-3.22988
1099,12.1987,0.63448,-14.19326,-3.66563
1100,12.1987,0.55068,-14.53564,-4.07984
1101,12.2006,0.47646,-14.88999,-4.47011
1102,12.2021,0.38069,-15.60828,-5.08544
1103,12.2042,0.26337,-16.36247,-5.3943
1104,12.2062,0.17239,-16.74795,-5.42782
1105,12.2081,-0.04789,-17.51412,-5.19558
1106,12.2109,-0.18915,-17.89002,-4.89869
1107,12.2124,-0.56026,-18.56281,-3.97689
1108,12.2207,-1.41741,-19.52531,-1.2139
1109,12.2207,-1.41741,-19.52531,-1.2139
1110,12.2245,-1.65205,-19.69052,-0.53153
1111,12.2245,-2.11893,-19.93952,0.63927
1112,12.2245,-2.344,-20.04487,1.1277
1113,12.2258,-2.72468,-20.21486,1.8388
1114,12.2275,-2.89228,-20.29148,2.04471
1115,12.2286,-3.14608,-20.38725,2.28414
1116,12.2306,-3.32086,-20.37288,2.3416
1117,12.2321,-3.3855,-20.31303,2.31048
1118,12.2373,-3.46212,-20.00177,2.07584
1119,12.238,-3.46212,-20.00177,2.07584
1120,12.238,-3.46452,-19.88445,2.02795
1121,12.2398,-3.42142,-19.63066,2.0064
1122,12.2416,-3.33044,-19.49179,2.07584
1123,12.2442,-3.27776,-19.24758,2.1333
1124,12.2459,-3.22748,-19.03927,2.35357
1125,12.2476,-3.23945,-18.98181,2.51878
1126,12.2512,-3.27058,-18.84773,2.86834
1127,12.2577,-3.30889,-18.74478,3.16044
1128,12.258,-3.22988,-18.54366,3.33283
1129,12.258,-3.18439,-18.45746,3.3472
1130,12.2587,-3.14368,-18.36409,3.33044
1131,12.2599,-3.12453,-18.26832,3.27058
1132,12.2619,-3.13171,-18.07677,3.08143
1133,12.2672,-3.14129,-17.95706,2.93059
1134,12.2672,-3.12692,-17.66975,2.47568
1135,12.2684,-2.98087,-17.34413,1.78373
1136,12.2697,-2.89947,-17.19329,1.39826
1137,12.2719,-2.70792,-16.95147,0.72068
1138,12.2769,-2.22907,-16.49176,-0.28492
1139,12.2769,-2.22907,-16.49176,-0.28492
1140,12.2776,-2.15485,-16.31938,-0.41182
1141,12.2803,-2.10936,-16.13262,-0.49083
1142,12.2817,-2.15485,-15.82137,-0.56984
1143,12.2841,-2.16203,-15.67771,-0.76856
1144,12.2881,-2.15006,-15.59631,-0.90264
1145,12.2881,-2.24344,-15.42392,-1.06785
1146,12.2896,-2.39667,-15.2204,-1.11094
1147,12.2917,-2.44695,-15.10309,-1.13249
1148,12.2966,-2.1333,-14.39917,-1.36234
1149,12.2968,-2.1333,-14.39917,-1.36234
1150,12.2975,-1.97288,-14.18608,-1.44854
1151,12.3003,-1.59698,-13.75271,-1.61374
1152,12.302,-1.34079,-13.53244,-1.68796
1153,12.3037,-0.70392,-13.07513,-1.78134
1154,12.3058,-0.1245,-12.65614,-1.81486
1155,12.3075,0.19633,-12.45502,-1.82204
1156,12.3095,0.83081,-12.04799,-1.86514
1157,12.3127,1.40544,-11.60505,-1.87472
1158,12.36,2.38949,-10.79578,-1.83162
1159,12.3613,2.73666,-10.79578,-1.79331
1160,12.3614,2.73666,-10.52044,-1.79331
1161,12.3614,3.40466,-10.00328,-1.68078
1162,12.3614,4.11576,-9.45499,-1.61614
1163,12.3614,4.45096,-9.2012,-1.60416
1164,12.3614,5.0184,-8.72713,-1.61614
1165,12.3614,5.3512,-8.33926,-1.63768
1166,12.3614,5.39909,-8.21955,-1.66402
1167,12.3615,5.28656,-8.0711,-1.66642
1168,12.3615,5.0591,-7.89153,-1.53473
1169,12.3615,4.92023,-7.8604,-1.45332
